FACILITY_ID,DESCR,ROOM_CAPACITY
BBC322,Managerial Acctg,60
BBC108,Inter Accounting II,60
BBC108,Business Valuation,60
BBC201,RCP,60
BBC107,Intro Entrepreneurship,60
BBC104,Global Dimensn Bus,60
BBC102,Quant Bus Analysis,60
BBC320,Mktg Research,60
BBC102,Crim Scene Ev Phot,60
ENG340,Comp Architecture,60
CL310,Phys Fit + Nutrit,60
BBC322,Micr-Econ Analysis,60
ENG340,Heat Transfer,60
ENG340,Electr Design I,60
BBC102,Honors Practicum,60
CL310,AE Flight Mech,60
BBC106,Tax of Individuals,60
BBC108,Tax of Individuals,60
BBC102,Business Systems,60
BBC201,Big Data Tech & App,60
BBC324,Consumer Behavior,60
CL310,Groundwater,60
ENG340,Phys Electronics,60
BBC324,Mkt Special Topics,60
CL310,General Physics I,60
CL310,Leadership Series II,60
CL310,Health Team Building,60
SH120,CommDisorders in Children,60
BBC326,Managing My Life,60
ENG340,Lean Intgr Mfg,60
BBC320,"Bus, Govt, Society",60
BBC201,Data Analyt Process,60
BBC320,Biostatistics,60
CL310,Int. Design I,60
CL310,Creat Meaning Life,60
BBC326,SMM,60
ENG340,Fluid Mech,60
SH120,Sem Cog Dis,60
BBC107,Forensic Acctg,60
BBC320,Fund Mgmt & Org Beh,60
BBC107,Prof & Bus Ethics,60
BBC102,Struc Vibr for AE Apps,60
BBC106,Global Dimensn Bus,60
CL310,Intro Comp Mat Eng,60
BBC324,Fund Mgmt & Org Beh,60
BBC324,Fund of Finance,60
BBC201,Biosensor/Bioinstrum,60
SH120,Clinical Practice Fundmtls,60
DMH234,AAS History I,59
DMH234,US & CA Government,59
DMH234,Discrete Math,59
DMH234,Changing Majority,59
DMH234,Prin of Econ,59
DMH234,Discrete Mathematics,59
DMH234,Data Struc/Alg C++,59
DMH234,Critical Issues,59
DMH234,Intro Pol Thought,59
DMH234,Comm/Human Relations,59
DMH234,Mex Am US Hist/Gov,59
DMH234,Crim Theory,59
DMH234,Intro Asn Am Studies,59
DMH234,Prob/Stat in EE,59
DMH234,Cryo-Nanoelectronics,59
DMH234,Lean Intgr Mfg,59
SCI253,General Physics II,56
SCI253,General Physics I,56
SCI253,Fund of Physics,56
SCI253,Intro to Physics,56
SCI253,Modern Astronomy,56
SCI253,Rigid Body Dynamic,56
ART135,Intro Game Studies,55
ART135,Worlds Art/Culture,55
ART135,Hst/Thry New Media,55
ART135,Writing Workshop: Design,55
ART135,Design in Society,55
ART135,Gr Des Hist/Theory,55
ART135,Visual Culture,55
CL224,Senior Seminar,54
CL224,Topics in Transp Eng,54
CL224,Writing Workshop,54
CL224,Intro US Pop Culture,54
CL224,Mech of Matls,54
IS133,Instru Pilot Ground,54
CL224,Adv Found Design,54
IS133,Airport Plan & Mgmt,54
IS133,Cert Flight Instruct,54
CL224,Humanities Af Am Cul,54
CL224,Lin Nonlin Optim,54
CL224,Penal Pol & Inst,54
IS133,Aerodynamics,54
CL224,Numer Solu CE Prob,54
CL224,Prob Models for CE,54
CL224,Cultures/Globalizatn,54
CL224,Physical Geography,54
CL224,Energy & Environ,54
CL224,Web UI Design,54
CL224,Exptl Des for HF,54
CL224,Race/Ethnic Rels,54
CL224,Crim Theory,54
CL224,Indust. Biosepar.,54
CL224,Adult Psychopathol,54
CL224,US & CA Government,54
IS133,Adv Airport Plnng,54
CL224,Introduction CCS,54
IS117,Mfg Analysis & Mgmt,52
IS117,Senior Project I,52
IS117,Software Qual Mgmt,52
IS117,Syst Rel & Maint,52
IS117,Intro Electronics,52
IS117,Analog Digital Circ,52
IS117,Smart Manufacturing,52
IS117,Wireless Comm Tech,52
IS117,Senior Project II,52
IS117,Automation/Robotics,52
IS117,Machine Learning,52
IS117,Des & Anal of Exp,52
BBC003,Bus Comm & Ethics,50
BBC003,Fin Mgt Theory Pol,50
BBC021,Op & Supply Chain Mgt,50
BBC103,Business Systems,50
BBC021,Strategic Mgmt,50
ENG325,Software Engr I,50
BBC003,Legal Issues in Hrm,50
BBC022,Financial Accounting,50
BBC022,Mgrl Dec Analysis,50
WSQ004,Inca/Aztc/Maya Civ,50
WSQ004,Historical Archaeology,50
DMH353,Groups at Work,50
ENG325,Soft Quality Engr,50
BBC022,Spec Topics Bus Adm,50
BBC103,Legal Environment of Bus,50
SH431,Ed Psych Seminar,50
BBC021,Profit Plan/Contrl,50
BBC021,Financial Accounting,50
ENG333,Plant Design I,50
ENG325,Art Intl & Data Engr,50
BBC003,Strategic Mgmt,50
BBC021,Strategic Thinking,50
SCI311,Server Web Prog,50
DH208,Planetary Geology,50
BBC022,Financial Mgmt,50
ENG325,Assembly Language Programming,50
SH431,Pract in Self-Dev,50
DH208,Geology for Engineers,50
BBC103,Hum Cmptr Int,50
ENG325,IA Systems,50
BBC022,Strategic Mgmt,50
DMH353,Child Psychopathol,50
BBC021,Bus Anal & Val Fin,50
SCI311,Formal Lang & Comput,50
DMH353,Cognition,50
BBC021,Financial Mgmt,50
SCI311,Support for CS 22A,50
BBC103,MIS Practicum,50
BBC103,Fund Mgmt & Org Beh,50
DMH353,Writing Workshop,50
SH431,L2 Lang/Lit Devlt,50
DMH353,Adv Res Methods,50
BBC022,Op & Supply Chain Mgt,50
SPXC151,Motor Development,50
BBC022,SMM,50
ENG333,Comp Methods ChemE,50
BBC003,Business Valuation,50
SCI311,Natural Lang Process,50
BBC022,Humanities Af Am Cul,50
ENG333,Program. for AEs,50
BBC105,Mkt in New Ventures,50
SPXC151,Intro Adapted Act,50
BBC103,Strategic Mgmt,50
BBC105,Quant Bus Analysis,50
BBC003,Prof & Bus Ethics,50
SPXC151,Mgt Practice TE,50
IS226,Interm Typography,50
IS226,3D B& P Design,50
SPXC151,Sport Adapt Activ,50
BBC003,Managing My Life,50
DH208,Geol of California,50
SPXC151,Exercise Psych,50
BBC021,Database Mgmt Syst,50
BBC021,Fund of HR Mgmt,50
BBC105,Managing My Life,50
BBC103,Intro to Marketing,50
BBC105,Simulation Modeling & Analysis,50
BBC022,Devel & Mng People,50
BBC022,Social Media Mktg,50
BBC022,Data Mining,50
WSQ004,Intro to Human Evol,50
BBC103,Sys Analysis & Design,50
BBC105,Spreadsheet Modeling,50
BBC105,Mktg Research,50
SH331,Contemp Prof Issues,50
BBC105,Retail Mktg Mgmt,50
BBC105,Marketing Com,50
BBC003,Tax Indiv Flow Thru,50
BBC022,Quant Bus Analysis,50
BBC022,Mkt Special Topics,50
BBC105,Org Theory,50
BBC021,Applied Org Behavr,50
BBC021,Mgrl Dec Analysis,50
SH431,Career Exploration,50
SH431,Couns Process,50
WSQ004,Anthro Practicum,50
ENG325,Soft Eng II,50
ENG325,SW Eng Process Mng,50
SCI311,Writing Workshop,50
SPXC151,Assess Psychomotor,50
BBC103,Bus Strat Info Sys,50
SPXC151,Philos of Sport,50
SH431,Laws & Ethics Couns,50
ENG325,Programming Concept & Meth,50
WSQ004,Archaeology,50
BBC022,Intro to Marketing,50
BBC021,Fund Mgmt & Org Beh,50
BBC021,Quant Bus Analysis,50
BBC003,Audit Cncpt/Pract,50
ENG333,Genl Av Ops & Mgmt,50
ENG325,Electronics Comp,50
BBC105,Honors Practicum,50
BBC021,MIS Practicum,50
ENG325,SW Systems Engr,50
SCI311,Adv Prac Comp Topics,50
BBC022,Marketing Com,50
DMH353,Th & Me Counseling,50
BBC103,Global Dimensn Bus,50
ENG333,Kin and React Des,50
ENG333,UG Chem Engr Lab,50
ENG333,Unit Oper II,50
DMH353,Psych Tests & Meas,50
BBC021,Devel & Mng People,50
BBC021,Bus Communications,50
BBC022,Bus Communications,50
ENG325,Comp Arch & Design,50
DMH353,Social Psy,50
SH431,Org Change & Dev,50
DMH353,Addictions & Tmt,50
BBC003,Investmt Analysis,50
SCI311,Adv Python Prog,50
BBC003,Fund of Finance,50
ENG325,Computer Org & Arch,50
ENG325,Adv Alg Des,50
BBC003,Finan Rpt & Analy III,50
IS226,Image Making,50
DMH353,Crisis Counseling,50
BBC003,Legal Environment of Bus,50
SCI311,Top in Art Intell,50
BBC021,Inves Anal & Mgmt,50
BBC021,Mang Product Devel,50
ENG333,Graphics/CAD/Prog,50
DMH353,Interm Stat,50
BBC105,Interntl Marketing,50
ENG333,Dynamics,50
WSQ001,Leadership,50
DMH353,Adv Grp Dynamics,50
BBC021,Managing Glob Econ,50
SH431,Cultural Couns,50
SCI311,Intro to Comp Sytm,50
SPXC151,Fund Quant Resrch,50
ENG333,Sys Simulation,50
IS226,Gr Des Portfolio,50
ENG333,Biotransport Phen,50
BBC103,Mgmt of Diversity,50
BBC003,Fund of Oper Mgmt,50
BBC021,Bus Valuation,50
BBC021,Law & Ethics,50
BBC022,Bus Statistics,50
ENG325,Enterprise App Dev,50
IS226,Grphc Des Sr Studio,50
ENG333,Adv Ch E Kinetics,50
WSQ004,Recon Lost Civs,50
WSQ004,Archaeological Methods,50
BBC105,Proj Mgmt,50
BBC021,Entrepreneurship,50
ENG333,Thesis Prep Sem,50
BBC105,Supply Chain Mgmt,50
ENG333,Unit Oper I,50
BBC022,Law & Ethics,50
BBC021,Marketing Mgmt,50
ENG333,Plant Design II,50
BBC022,Marketing Mgmt,50
BBC103,Marketing Mgmt,50
ENG333,Intro to Materials,50
SH431,Supv Exp Couns,50
BBC021,Diversity Wkforce,50
BBC003,Negot/Conflict Mgmt,50
DMH353,Meth & Des App Res,50
BBC103,Fund of HR Mgmt,50
WSQ004,Quantitative Meths,50
BBC003,Advanced Accounting,50
ENG325,Digital Design I,50
ENG325,Computer Networks I,50
ENG325,Object Orient Concept Meth,50
ENG325,Alg & Data Str Des,50
BBC003,Futures and Options,50
IS226,Adv Typography I,50
BBC003,Inter Accounting II,50
SH431,Intro to Couns,50
BBC003,HR Analytics,50
WSQ004,Forensic Osteology,50
SCI311,Comp Architecture,50
DMH353,Psyc of Childhood,50
DH208,Prehistoric Life,50
SCI311,Machine Learning Bio,50
SH431,Hearing Science,50
SCI311,Software Engr,50
BBC003,Prin of Packaging,50
BBC022,Business Analytics,50
BBC021,Spec Topics Bus Adm,50
BBC003,Total Quality Mgmt,50
SPXC151,Sports Psychology,50
SPXC151,Dsgn/Asmt Movement,50
BBC022,Prob in Fin Mgmt,50
DMH353,Psy of Adolescence,50
BBC021,Wkfrce Plan Staff & Train,50
BBC103,Fund of Finance,50
BBC105,Applied Org Behavr,50
ENG333,Systems Engr,50
ENG333,Proc Engr Thermo,50
ENG333,Chem Pro Dyn & Cont,50
WSQ004,North Am Befr 1492,50
SCI311,Int to Dtb Mgt Sys,50
ENG333,Bio Chem Engr Lab,50
ENG333,UG Chem Eng Lab II,50
BBC103,Negotiating Global,50
BBC105,Fund Mgmt & Org Beh,50
IS226,Adv Graphic Design,50
BBC105,Mktg: Pac Rim,50
BBC022,Sales Management,50
BBC022,Mkt in New Ventures,50
SPXC151,Writing Workshop,50
SPXC151,Intro Exercise Tech,50
SH431,Sem Prof Couns,50
ENG325,Inf Security,50
SCI311,Mob Device Devel,50
DMH353,Psych of Prejudice,50
ENG333,Intr Microwave Eng,50
YUH233,Exercise Physiology,49
YUH233,Physiological Assessment,49
DMH161,Prin of Econ,49
DMH161,Fund Corp Finance,49
DMH161,Prin of Invest,49
DMH161,Macr-Econ Analysis,49
YUH233,Adv Exercise Physiology,49
YUH233,Adv Fit Asse Ex RX,49
DMH161,Intro to Ling,49
DMH161,Cloud Technologies,49
DMH161,Gen SW Practice I,49
YUH233,ECG Interp & Test,49
DMH161,Linear Algebra I,49
DMH161,Introduction CCS,49
DMH161,Law & Ethics,49
DMH161,White Collar Crime,49
DMH161,Mech Engr Design,49
DMH161,HR and Justice,49
DH415,Acadmc Excel Wkshp,48
HGH116,U S Presidency,48
CL202,Global Culture,48
CL202,Human Sexuality,48
HGH116,US Foreign Policy,48
HGH118,Make-up,48
HGH118,Elementary Italian,48
SH434,Pract in Self-Dev,48
DH415,Biochemistry,48
SH346,Cultural Couns,48
DMH348,Psych of Aging,48
DMH348,Neuroscience,48
CL324,Contemp Env Hlth,48
SH346,Biostatistics,48
CL324,Biostatistics,48
SH434,Fundamentals Physics,48
DMH149B,Theory App Statics,48
CL202,Digital World,48
BBC305,Comp Tools for Bus,48
CL202,Intro Dig Invstgtn,48
CL302,Hlth Multiculture,48
CL302,Med Dev Regs & Manuf,48
BBC301,Intro to Marketing,48
BBC301,Global Dimensn Bus,48
SH346,Molecular Genetics,48
SH434,Precalculus,48
CL302,Curr Issues in Nutr,48
DMH348,Prin of Econ,48
CL202,Thesis Proj Prep,48
DMH149B,Asian Philosophy,48
SH346,Human Life Span,48
SH346,Fund Mgmt & Org Beh,48
CL302,Fund Mgmt & Org Beh,48
CL302,Managing My Life,48
SH434,Wkfrce Plan Staff & Train,48
HGH118,Media and Culture,48
BBC305,Special Topics MIS,48
SH434,Child Health & Activity,48
HGH118,Introduction CCS,48
CL202,Introduction CCS,48
DMH149B,Intro Aesthetics,48
CL324,Intro Public Health,48
SH346,Phys Fit + Nutrit,48
SH434,Cultural Couns,48
SH434,Lifespan Dev,48
CL202,Archaeology,48
BBC305,Networking & Data Communics,48
DH415,Precalculus,48
SH346,Quant Analysis,48
DMH149B,Intro to Phil,48
CL302,Epidemiology,48
SH434,Appl Prob & Stats I,48
BBC305,Sys Analysis & Design,48
CL324,Leadership Series I,48
CL238,Intro Quantum Comp,48
BBC305,Intro Bus Prog,48
CL204,Cultural Anthro,48
SH434,Survey For Sci,48
CL238,Chnx Folklr/Pop Cult,48
DMH348,Aero Vehicle Control,48
BBC301,Quant Bus Analysis,48
CL238,SW Eng Process Mng,48
CL324,Art Intl & Data Engr,48
HGH116,Prin of Econ,48
BBC305,Fund Mgmt Info Sys,48
DMH348,Cognition,48
CL238,Precalculus,48
CL324,Psyc of Childhood,48
CL302,Intro Asn Am Studies,48
CL238,Intuitive Geometry,48
BBC301,Data Viz/Exploration,48
CL238,Object-Oriented Dsgn,48
DMH149B,Phil of the Person,48
RHV135,Aircrft Theor & Dsgn,48
CL238,Ideology & Ch Exp,48
CL238,Applied CS Seminar,48
CL324,Intro Lit Studies,48
SH346,Hlth & Spec Ed Teacher,48
HGH118,Public Speaking,48
CL238,Foundatns in Ch St,48
CL202,Prin of Semi Dev I,48
CL202,PM in BME Tech,48
DH415,Stem Cell Biology,48
CL204,Recon Lost Civs,48
CL204,Stories Make America,48
DMH348,Macr-Econ Analysis,48
CL204,Archaeology,48
HGH116,Political Inquiry,48
CL202,Prob Ran Vari & St Prc,48
HGH116,US & CA Government,48
CL204,Org Cultures,48
RHV135,Air Turbine Engnes,48
ENG238,EE Sr Dsgn Proj I,48
ENG244,EE Sr Dsgn Proj I,48
RHV135,Aircraft Systems,48
CL302,Food Science,48
SH434,Intro to Couns,48
RHV135,Avionics/Airb Comm,48
HGH116,Writing Workshop,48
SH434,Research Couns Ed,48
DH415,Origins of Life,48
CL204,Fields Application,48
CL204,Human Life Context,48
CL204,Ethnographic Meth,48
DMH149B,Moral Issues,48
CL202,Recon Lost Civs,48
DH415,Inorganic Chem,48
HGH118,Art of Film,48
CL202,Cultural Anthro,48
CL202,Theories of Cult,48
CL204,Culture & Conflict,48
CL204,Theory in Practice,48
CL204,Applications Core,48
CL324,Writing Workshop,48
HGH116,Teaching US Govt.,48
CL302,Appl Engr Analysis,48
CL302,Issues Nutr/Fd/Pkg,48
DMH348,Perception,48
CL302,Nutrit for Sport,48
HGH118,Modrn Film History,48
ENG238,Princ Comm Systems,48
CL204,Queer Arts,48
CL238,Grad Tech Writing,48
CL324,Epidemiology,48
SH346,Contemp Env Hlth,48
CL202,Operating Systems,48
CL238,Computer Networks,48
DMH348,Fund Corp Finance,48
CL202,SW Systems Engr,48
CL302,Issues in Food Tox,48
HGH118,Film/TV Mgmnt,48
HGH118,Spec Topics RTVF,48
CL238,Am Inst & Ch Comm,48
CL238,Research Methods,48
HGH116,European Union,48
CL302,Pub Health Capstone,48
DMH348,Psy of Person,48
CL324,Critical Thinking and Writing,48
HGH116,Terrorism & Security,48
DMH348,Indus Psy,48
SH434,Org Change & Dev,48
CL324,Queer Arts,48
CL204,Frontiers Anthro,48
SH346,Research Couns Ed,48
CL204,Anth Food,48
CL302,Policy Practice MH,48
HGH116,Amer Pol Global,48
SH346,Ed & Career Plan,48
CL238,Writing Workshop,48
DH415,Biochem,48
SH434,Math for Business,48
BBC305,Business Systems,48
HGH116,Amer Pol Thought,48
DMH149B,Elem Japanese,48
SH346,Intro Graph Theory,48
CL204,Adv Research Methd,48
CL202,Intro to Human Evol,48
CL302,Leadership Series I,48
CL238,Digital World,48
SH434,Supv Exp Couns,48
SH346,Ed Psych Seminar,48
CL204,Thought Control,48
ENG244,MSEE Proj Proposal,48
CL238,Race and Ethnicity,48
CL238,Critical Thinking and Writing,48
SH434,Couns Process,48
DMH348,Clinical Psychology,48
CL202,Environmental Anth,48
BBC301,Fund Mgmt & Org Beh,48
DH415,Sys Phys,48
CL238,Understand Health,48
CL202,Understand Health,48
DMH348,Intro Asn Am Studies,48
CL204,Electr Design I,48
DMH348,Med Dev Desg & Prncp,48
SH346,Health Team Building,48
CL302,Research Methodology,48
RHV135,Propulsion Theory,48
CL238,US & CA Government,48
DMH348,Wrtg Wsh/Econ Reps,48
BBC301,Sys Analysis & Design,48
SH434,Adv Group Process,48
CL204,Embedded Syst Apps,48
CL238,Aviation Law,48
SH346,Leadership Series I,48
SH346,Precalculus,48
BBC301,Managing My Life,48
CL324,Gen Prac Sub Abuse,48
CL302,Biostat in Res,48
CL202,Calculus I,48
CL204,Understand Health,48
CL302,RT in Mental Health,48
SH346,Lifespan Dev,48
SH346,Critical Issues,48
DMH348,Prin of Invest,48
CL324,Intro Health Stat,48
SH434,Laws & Ethics Couns,48
HGH116,Intro Cybercrime,48
CL324,Comp Netwk Design,48
SH346,Pop Dat Sci Capstone,48
CL324,US & CA Government,48
SH434,Understand Health,48
HGH118,Mech of Matls,48
HGH116,Power Ideas U.S. Pol,48
CL324,Hunger & Environ Nutr,48
CL324,Machine Learning,48
SH434,HR Pract and Sem,48
SH434,Ed & Career Plan,48
CL204,Data Mining,48
DMH348,Psyc of Childhood,48
ISB536,Micro Physiology,47
ISB536,Adv Top Mol & Micr,47
DH515,Globl Climate Chng,46
DH515,Weather & Climate,46
DH318,Precalculus,46
DH515,Acadmc Excel Wkshp,46
DH318,Calculus III,46
DH515,Enterprise Software,46
DH515,Global Warming,46
DH318,Discrete Math,46
DH318,Discrete Mathematics,46
DH318,College Algebra,46
DMH160,African Politics,45
DMH149A,Victimology,45
BBC304,Intro Bus Prog,45
BBC304,Fund Mgmt Info Sys,45
DMH149A,Intro Intl Rel,45
DMH160,US & CA Government,45
DMH149A,US & CA Government,45
MUS211,REP:Solo Lit Perf Pract,45
DMH160,Power Ideas U.S. Pol,45
DMH149A,Power Ideas U.S. Pol,45
SH334,Curr Science,45
MUS211,Counterpoint,45
SH334,Sem Lang Dis Child,45
MUS211,Dance Hist and Rep,45
SH334,Assessment/Evaluation,45
SH435,Fund of Physics,45
CCB102,Aging and Nutr,45
SH435,Fund Mgmt & Org Beh,45
BBC304,Business Systems,45
SH435,Grad Tech Writing,45
SH334,Curr Math,45
SPXE178,Beg Latin Dance,45
SH435,Fund of Finance,45
SH334,Ed Psych Seminar,45
SPXE178,Pilates,45
DMH160,AAS History II,45
SH334,Curr Rdng/Lang Arts,45
DMH149A,Local Politics,45
SH334,Adolescent Dev,45
SPXE178,Begin Hatha Yoga,45
BBC304,Digital Innovation,45
BBC304,Database Mgmt Syst,45
SPXE178,Beg Social Dance,45
SPXE178,Folklorico Dance,45
SH334,Comm Disord Survey,45
SH334,Hlth & Spec Ed Teacher,45
CCB102,Mltidis Hlth Promo,45
SPXE178,Aerobics,45
SPXE178,Beg Lindy & Swing,45
CCB102,Adv Nutr and Metab,45
SH334,Educ Sociology,45
SH435,Adv Group Process,45
DMH160,Amer Pol Global,45
CL111,Digital Humanities,45
DMH149A,Internships,45
DMH149A,Internship Capstone,45
CL111,UX Design,45
SH435,Intro Machine Learn,45
DMH149A,Amer Pol Global,45
DMH149A,Institutional Powers,45
DMH160,Class Pol Thought,45
DMH149A,Intro Pub Admin,45
CCB102,Adv Nutr,45
DMH160,Intro Asn Am Studies,45
CCB102,Nutr in Life Span,45
BBC304,Business Intelligence,45
MUS211,Form & Analysis,45
DMH149A,Int'l Organizations/NGOs,45
CCB102,Resrch Method NufS,45
CCB102,"Comm Nutrition, Majors",45
CCB102,Special Study A,45
DMH160,Intro Pol Thought,45
DMH160,Writing Workshop,45
SPXE178,Cardio Kickboxing,45
DMH160,Enterprise SW Plat,45
CL111,Technical Writing,45
DMH160,RL Multi-Robot Nets,45
DMH149A,Senior Seminar,45
SH435,Int Artificial Intel,45
DMH160,SW Security Techs,45
CCB102,Colloq Nutr/Fd/Pkg,45
CL111,Professional Writing,45
DMH160,State Politics,45
DMH160,Senior Seminar,45
SH334,Curr Social Stu,45
SH334,Sem. Dysphagi,45
MUS211,Art Song Rep,45
MUS211,Music Systems IIA,45
MUS211,Music Systems IIB,45
SH435,Computer Networks,45
DMH160,Intro Intl Rel,45
DMH149A,Writing Workshop,45
DMH160,Public Policy,45
SH435,Supv Exp Couns,45
CL111,Grad Tech Writing,45
SH435,Operating Systems,45
CL111,Python Data Analysis,45
DMH160,Changing Majority,45
DMH149A,Post-Com Politics,45
SH435,Data Struct & Alg,45
CL111,Cell Mol Physiol,45
DMH160,Model UN,45
CCB102,Pol Prac in H/Aging,45
DMH149A,Public Pers Admin,45
CCB102,Nutr Ed & Couns,45
BBC304,Sys Analysis & Design,45
SH334,Sch Age Lang & Lit,45
SH435,Int to Dtb Mgt Sys,45
CL111,Chic Crim Just Syst,45
CCB102,Comp Alt Health,45
DMH160,Modern Pol Though,45
CCB102,Intro to RT,45
DMH160,Psy of Adolescence,45
SH435,Life Chang Planet,45
CCB102,Sem Adv Topics in Nut and Diet,45
CCB102,Food Eval Techniques,45
DMH149A,Topics Public Admn,45
DMH160,Con Law - Rights,45
CCB102,Nutr Health Prof,45
DMH163,Europe 1900-1945,43
DMH358,AAS History II,43
DMH356,Neuroscience,43
DMH164,Poltics and Envir,43
DMH163,World History for Teachers,43
DMH357,Humanities Af Am Cul,43
DMH166,Prin of Econ,43
DMH164,Comm/Human Relations,43
DMH163,Western Civilizatn,43
DMH166,US Hist Teachers,43
DMH163,World History to 1500,43
DMH163,20th Century World,43
DMH355,Soc Sci Methods,43
DMH163,Historical Process,43
DMH164,Life Chang Planet,43
DMH164,Environmental Education,43
DMH355,Psyc of Childhood,43
SPXE163,Intro Teach PE,43
DMH164,Discrete Math,43
HB407,Epidemiology,43
DMH166,Econ Res Meth,43
HB407,Human Life Span,43
DMH166,Hist Econ Thought,43
SPXE163,Sport in America,43
HB407,Health Team Building,43
DMH165,Econometric/Res Meth,43
DMH357,AfAm & Dev Am Hist,43
DMH165,Urban Economics,43
DMH166,Macro Analysis,43
DMH164,Changing Majority,43
DMH165,Internatl Econ,43
DMH357,"Women, Gender &Sex",43
DMH356,Adv Res Methods,43
DMH355,Adv Res Methods,43
DMH166,Micr-Econ Analysis,43
HB407,Understand Health,43
SPXE163,Sprts&FitnessMark,43
DMH356,Child Psychopathol,43
DMH356,Social Psy,43
DMH163,Writing Workshop,43
DMH358,Humanities Af Am Cul,43
DMH165,Money & Banking,43
DMH355,Race and Ethnicity,43
DMH166,Econometric/Res Meth,43
DMH358,Prin of Econ,43
DMH165,US Hist Teachers,43
DMH357,Intro to Tran Phen,43
DMH164,Energy & Environ,43
DMH165,Econometric Methods,43
DMH165,Bus Econ Forecastg,43
DMH164,Envir Impact Anal,43
HB407,Creat Meaning Life,43
DMH165,Micr-Econ Analysis,43
HB407,Spch & Perc & Lang Dev,43
DMH356,Psy of Person,43
DMH357,Hip-Hop Aesthetics,43
DMH355,Adult Psychopathol,43
DMH163,Adv Topic Medieval,43
DMH166,Sem Pub Finance,43
DMH164,Sr Sem,43
DMH166,Math Meth for Econ,43
DMH163,Hist China to 1800,43
DMH358,AAS History I,43
DMH166,Public Finance,43
DMH165,Wrtg Wsh/Econ Reps,43
SPXE163,Biomechanics,43
DMH165,Prin of Econ,43
DMH166,Sem Micro-Econ Ana,43
SPXE163,Scuba Diving,43
HB407,Leadership Series I,43
DMH163,Mex Am US Hist/Gov,43
SPXE163,Theory Spt/Fit Mgt,43
DMH356,Cognition,43
DMH355,Introductory Psychology,43
DMH164,Intro Envir Issues,43
DMH355,Discrete Mathematics,43
DMH358,Social Problems,43
DMH358,Intro to Sociology,43
DMH355,Elem Stat,43
DMH355,Interm Stat,43
DMH356,Writing Workshop,43
SPXE163,Fund Quant Resrch,43
DMH356,General Seminar,43
DMH355,Psy of Adolescence,43
SPXE163,Beg Hiking,43
SPXE163,Hist of Sport & PE,43
DMH356,Psych of Prejudice,43
DMH355,Psych of Prejudice,43
DMH163,Sem Human Factors,43
DMH355,Indus Psy,43
DMH166,Recent Pol Thought,43
SPXE163,Clin Ex Physiol,43
DMH356,Perception,43
DMH163,World Jewish History,43
DMH163,Adv Topics Am Hist,43
DMH166,Experimental Econ,43
DMH163,History Writers' Workshop,43
DMH163,Historiography,43
DMH358,Wom of Color in U.S.,43
SPXE163,Prin & Conc Mot Lrng,43
DMH357,Comp Architecture,43
DMH165,Macr-Econ Analysis,43
DMH163,Hip-Hop Aesthetics,43
HB407,Nutr & Metab,43
DMH166,Monet Theor & Pol,43
DMH163,World History from 1500,43
SPXE163,Spt Fac Evnt Mgt,43
DMH163,History Fundamentals,43
SPXE163,Water Saf Inst,43
DMH355,Psy of Person,43
DMH166,Changing Majority,43
DMH356,Human Learning,43
SPXE163,Soc-cult Perspectv,43
DMH356,Interm Stat,43
DMH355,Cognition,43
DMH355,Child Psychopathol,43
DMH355,Intro Psychbiology,43
DMH164,Child Psychopathol,43
DMH358,Intro Asn Am Studies,43
DMH356,Drugs + Brain & Beh,43
DMH164,"Gender, Power, Intnl Dev",43
SPXE163,Sport Sociology,43
SPXE163,Student Teaching APE,43
DMH166,Qual Research Meth,43
DMH355,Human Factors,43
DMH165,Math Meth for Econ,43
DMH165,Managerial Econ,43
DMH165,Adv Res Methods,43
DMH356,Psy of Adolescence,43
SPXE163,Meas & Eval in Kinesiology,43
DMH166,Econ for Teachers,43
SPXE163,Writing Workshop,43
DMH164,Seminar Global Studies,43
DMH165,Sem Econometr Meth,43
DMH166,Introduction CCS,43
DMH166,Econ Hist of US,43
HB407,Non-Profit Leaders,43
HB407,FS Senior Seminar,43
DMH166,Nobel Prize Econ,43
SPXE163,Philos of Sport,43
DMH357,Teaching in Diverse Society,43
HB407,Elem Germ,43
SPXE163,Adv Scuba & Aquc Tec,43
DMH165,Humanities Af Am Cul,43
DMH355,Gender and Sexuality,43
DMH165,Econ Analysis Wkshp,43
MH320,Discrete Math,42
MH424,Discrete Math,42
MH320,Discrete Mathematics,42
SH240,Elem Spanish,42
MH423,Math for Business,42
HGH225,Changing Majority,42
MH424,Discrete Mathematics,42
MH224,Calculus I,42
MH423,Calculus III Wkshp,42
MH320,Num Analy Sci Comp,42
MH323,Num Analy Sci Comp,42
MH320,Calculus I,42
SH240,College Algebra,42
MH323,Math for Business,42
MH423,Calculus III,42
MH424,Discrete Math Wksp,42
MH323,Math 70X Workshop,42
HGH225,Race and Ethnicity,42
MH423,Appl Prob & Stats I,42
SH347,Calculus II,42
SH239,Bil Qual Res in Educ,42
SH240,Enterprise Software,42
CCB115,Seminar & Pract IB,42
MH323,Processing Big Data,42
HGH225,Writing Workshop,42
SH241,Philosophy of Mind,42
SH239,Complex Variable,42
SH240,Cr Pers Sch Pl Dem,42
MH424,Calculus I,42
SH241,Sem Logic,42
MH423,Calculus II Workshop,42
SH241,Latin Amer Phil,42
SH347,College Algebra,42
